V1,V2,V3,V4,V5,V6,V7,V8,V9,Y1,Y2,Y3,Y
0.986666667,0.849237233,0.849237233,0.849237233,0.849237233,0.043251317,0.039485348,0.043132553,0.038135422,0,1,0,2
0.506666667,0.182269135,0.182269135,0.182269135,0.182269135,0.044825318,0.047893115,0.041758013,0.040250618,1,0,0,1
0.293333333,0.252706807,0.252706807,0.252706807,0.252706807,0.072189972,0.065670118,0.067269966,0.058708412,1,0,0,1
0.186666667,0.692367304,0.692367304,0.692367304,0.692367304,0.076015517,0.068574522,0.075151613,0.066226909,0,1,1,6
0.786666667,0.542991836,0.542991836,0.542991836,0.542991836,0.070236851,0.063386902,0.06318144,0.055960416,1,1,1,7
0.44,0.583661036,0.583661036,0.583661036,0.583661036,0.050767036,0.053667818,0.047402123,0.045800801,0,1,0,2
0.053333333,0.783622357,0.783622357,0.783622357,0.783622357,0.386177879,0.388687488,0.404467938,0.405695953,0,1,1,6
0.92,0.563057983,0.563057983,0.563057983,0.563057983,0.06156426,0.057827285,0.051337448,0.047979657,1,1,1,7
0.106666667,0.460545474,0.460545474,0.460545474,0.460545474,0.200358695,0.200437763,0.207469099,0.204972022,1,1,1,7
0.666666667,0.489866065,0.489866065,0.489866065,0.489866065,0.034148826,0.031765731,0.034510835,0.030016156,1,1,0,3
0.226666667,0.485715078,0.485715078,0.485715078,0.485715078,0.045728754,0.041235685,0.045118834,0.039230655,1,1,0,3
0.52,0.707824556,0.707824556,0.707824556,0.707824556,0.03564277,0.035733833,0.036973221,0.03349322,0,1,0,2
0.146666667,0.447690433,0.447690433,0.447690433,0.447690433,0.084345344,0.084012562,0.09044662,0.087948614,1,1,0,3
0.24,0.469969506,0.469969506,0.469969506,0.469969506,0.101858411,0.090976803,0.098102206,0.085792618,1,1,1,7
0.173333333,0.499643706,0.499643706,0.499643706,0.499643706,0.081132409,0.074063065,0.082576452,0.07343318,0,0,1,4
0.08,0.52764771,0.52764771,0.52764771,0.52764771,0.261698233,0.264330368,0.271162157,0.27184905,1,1,1,7
0.8,0.348865291,0.348865291,0.348865291,0.348865291,0.047643867,0.043008008,0.042789194,0.03810894,1,0,0,1
0.4,0.372781521,0.372781521,0.372781521,0.372781521,0.066877788,0.068424641,0.059855234,0.057215329,1,0,1,5
0.146666667,0.683551185,0.683551185,0.683551185,0.683551185,0.074608741,0.069983846,0.078522008,0.071933287,0,1,0,2
0.866666667,0.483120061,0.483120061,0.483120061,0.483120061,0.07456509,0.068961064,0.063306361,0.058259075,1,1,1,7
0.12,0.652999805,0.652999805,0.652999805,0.652999805,0.073782291,0.072067617,0.08007478,0.076786696,0,0,0,0
0.92,0.388214296,0.388214296,0.388214296,0.388214296,0.047258089,0.044423509,0.038765982,0.036676441,1,0,0,1
0.546666667,0.704762645,0.704762645,0.704762645,0.704762645,0.031330541,0.030894415,0.032593217,0.029342705,0,1,0,2
0.026666667,0.614050957,0.614050957,0.614050957,0.614050957,0.684909021,0.687004371,0.691846885,0.693989618,0,1,1,6
0.066666667,0.622053215,0.622053215,0.622053215,0.622053215,0.22965702,0.231817635,0.241208691,0.241871775,0,0,1,4
0.12,0.677466083,0.677466083,0.677466083,0.677466083,0.13263589,0.132451329,0.141908306,0.139406767,0,1,0,2
0.653333333,0.583315389,0.583315389,0.583315389,0.583315389,0.043475705,0.039057107,0.040367236,0.035101515,0,0,0,0
0.586666667,0.472460668,0.472460668,0.472460668,0.472460668,0.044864547,0.044193052,0.045259858,0.040722992,1,1,0,3
0.293333333,0.506727785,0.506727785,0.506727785,0.506727785,0.07834373,0.074634795,0.068953197,0.062401894,0,0,1,4
0.12,0.605955647,0.605955647,0.605955647,0.605955647,0.1408432,0.137003838,0.147840389,0.141461557,0,1,1,6
0.48,0.593230432,0.593230432,0.593230432,0.593230432,0.038120489,0.04090848,0.037406017,0.035789553,0,1,0,2
0.906666667,0.295018887,0.295018887,0.295018887,0.295018887,0.070739665,0.065033816,0.062138927,0.055983687,1,0,1,5
0.08,0.387494047,0.387494047,0.387494047,0.387494047,0.257426082,0.260511041,0.263113585,0.264064377,1,0,1,5
0.08,0.713198354,0.713198354,0.713198354,0.713198354,0.236499646,0.238287114,0.250341162,0.250531816,0,1,1,6
0.08,0.292889597,0.292889597,0.292889597,0.292889597,0.172113453,0.177316783,0.176148345,0.180219087,1,0,0,1
0.453333333,0.085706093,0.085706093,0.085706093,0.085706093,0.083617558,0.080843988,0.07471706,0.068507614,1,1,1,7
0.546666667,0.425866259,0.425866259,0.425866259,0.425866259,0.050826387,0.052245575,0.04905679,0.046234248,1,1,1,7
0.173333333,0.584459317,0.584459317,0.584459317,0.584459317,0.050921781,0.046249585,0.052443791,0.046304197,0,0,0,0
0.066666667,0.363363334,0.363363334,0.363363334,0.363363334,0.344552038,0.348254448,0.347838945,0.350035058,1,1,1,7
0.226666667,0.825317654,0.825317654,0.825317654,0.825317654,0.029885474,0.027288611,0.02936026,0.02578712,0,1,0,2
0.093333333,0.588136728,0.588136728,0.588136728,0.588136728,0.214577261,0.21714744,0.22525816,0.225672756,0,1,1,6
0.293333333,0.447699796,0.447699796,0.447699796,0.447699796,0.045059647,0.044508316,0.039405369,0.036051929,0,0,0,0
0.253333333,0.450925307,0.450925307,0.450925307,0.450925307,0.074237348,0.067979255,0.067639365,0.059390713,0,0,1,4
0.88,0.264966387,0.264966387,0.264966387,0.264966387,0.061331803,0.055602222,0.055732824,0.049218217,1,1,1,7
0.24,0.313545267,0.313545267,0.313545267,0.313545267,0.052425034,0.047317005,0.050724688,0.044072737,1,0,0,1
0.48,0.444194903,0.444194903,0.444194903,0.444194903,0.063208909,0.065157131,0.057975406,0.055254792,1,1,1,7
0.293333333,0.583459485,0.583459485,0.583459485,0.583459485,0.075293297,0.070771701,0.066774679,0.059959251,0,1,1,6
0.733333333,0.596610557,0.596610557,0.596610557,0.596610557,0.048322657,0.043330746,0.044157198,0.038822588,0,1,0,2
0.68,0.507807635,0.507807635,0.507807635,0.507807635,0.063974352,0.057497515,0.060315481,0.052766535,0,0,1,4
0.306666667,0.336878408,0.336878408,0.336878408,0.336878408,0.060796614,0.056769068,0.055266664,0.048746277,1,1,0,3
0.333333333,0.68168826,0.68168826,0.68168826,0.68168826,0.075583431,0.075130277,0.06600034,0.061591055,0,1,1,6
0.12,0.60098238,0.60098238,0.60098238,0.60098238,0.12184749,0.121631442,0.130295207,0.127437063,0,1,0,2
0.813333333,0.760407627,0.760407627,0.760407627,0.760407627,0.058118417,0.054275473,0.048013659,0.044502761,0,1,1,6
0.44,0.595607609,0.595607609,0.595607609,0.595607609,0.054626119,0.056957419,0.049853679,0.048046454,0,1,0,2
0.853333333,0.40101729,0.40101729,0.40101729,0.40101729,0.06660846,0.060944625,0.058089014,0.052646728,1,0,1,5
0.44,0.770415781,0.770415781,0.770415781,0.770415781,0.053626024,0.055422627,0.051556603,0.049136576,0,1,1,6
0.346666667,0.907380878,0.907380878,0.907380878,0.907380878,0.069081106,0.071062778,0.06154956,0.058807034,0,1,1,6
0.08,0.282718744,0.282718744,0.282718744,0.282718744,0.274379831,0.277878865,0.276794826,0.278086901,1,0,1,5
0.173333333,0.465517427,0.465517427,0.465517427,0.465517427,0.079612535,0.07225472,0.080208101,0.070996246,0,0,1,4
0.653333333,0.505908222,0.505908222,0.505908222,0.505908222,0.078009685,0.071360301,0.075691316,0.066457034,1,1,1,7
0.946666667,0.506041485,0.506041485,0.506041485,0.506041485,0.058046718,0.055522181,0.050938226,0.047658194,0,0,1,4
0.946666667,0.547878173,0.547878173,0.547878173,0.547878173,0.009213278,0.010127774,0.00660867,0.007656949,0,1,0,2
0.586666667,0.322065095,0.322065095,0.322065095,0.322065095,0.067948639,0.066945555,0.065777526,0.06014927,1,0,1,5
0.373333333,0.482569159,0.482569159,0.482569159,0.482569159,0.066070908,0.067185802,0.058743021,0.055680533,0,0,1,4
0.52,0.429316889,0.429316889,0.429316889,0.429316889,0.035970211,0.038692618,0.035952594,0.034222945,1,0,0,1
0.773333333,0.397033936,0.397033936,0.397033936,0.397033936,0.043645364,0.039451402,0.039468781,0.034961488,1,0,0,1
0.04,0.27658406,0.27658406,0.27658406,0.27658406,0.388844659,0.393862786,0.385630213,0.390245237,1,0,0,1
0.666666667,0.458431276,0.458431276,0.458431276,0.458431276,0.045545565,0.041604926,0.044667683,0.038721695,0,0,0,0
0.373333333,0.503239673,0.503239673,0.503239673,0.503239673,0.054183975,0.055673335,0.04726385,0.045146119,1,1,0,3
0,0.324909568,0.324909568,0.324909568,0.324909568,0.661049161,0.664804362,0.649691591,0.652884196,1,0,0,1
0.72,0.647595725,0.647595725,0.647595725,0.647595725,0.050964188,0.045709732,0.04680791,0.041191215,0,1,0,2
0.44,0.580047015,0.580047015,0.580047015,0.580047015,0.033774131,0.037209521,0.03248308,0.032020184,0,0,0,0
0.893333333,0.352728886,0.352728886,0.352728886,0.352728886,0.044372895,0.042033536,0.036418905,0.034270753,1,0,0,1
0.573333333,0.519285994,0.519285994,0.519285994,0.519285994,0.05673973,0.055267037,0.055785188,0.050654619,1,1,1,7
0.893333333,0.454608481,0.454608481,0.454608481,0.454608481,0.062627417,0.05744866,0.054277418,0.049152332,1,1,1,7
0.52,0.477205987,0.477205987,0.477205987,0.477205987,0.054930468,0.054375041,0.05400693,0.049632122,0,0,1,4
0.64,0.554632896,0.554632896,0.554632896,0.554632896,0.051944765,0.047266593,0.05080073,0.044365073,0,1,1,6
0.106666667,0.585727137,0.585727137,0.585727137,0.585727137,0.166418387,0.167505713,0.175878691,0.174430604,0,1,1,6
0.426666667,0.617869561,0.617869561,0.617869561,0.617869561,0.067002723,0.068857309,0.061940307,0.05883067,0,1,1,6
0.026666667,0.419234472,0.419234472,0.419234472,0.419234472,0.374626932,0.379508423,0.376624293,0.381502898,1,0,0,1
0.706666667,0.626699987,0.626699987,0.626699987,0.626699987,0.06029417,0.053909833,0.05469825,0.048292462,0,1,1,6
0.666666667,0.598587189,0.598587189,0.598587189,0.598587189,0.064604546,0.057908915,0.060914898,0.053290884,0,0,1,4
0.84,0.688496395,0.688496395,0.688496395,0.688496395,0.079675102,0.075180927,0.068829417,0.064197535,0,0,1,4
0.88,0.447111656,0.447111656,0.447111656,0.447111656,0.037767613,0.035348963,0.030320172,0.029012536,1,0,0,1
0.626666667,0.374232625,0.374232625,0.374232625,0.374232625,0.056811184,0.054724475,0.056177385,0.050372086,1,0,1,5
0.36,0.279156587,0.279156587,0.279156587,0.279156587,0.08924139,0.08505258,0.079339006,0.072214904,1,0,1,5
0.613333333,0.314410562,0.314410562,0.314410562,0.314410562,0.044779606,0.042847611,0.045047744,0.040003092,1,0,0,1
0.946666667,0.532867463,0.532867463,0.532867463,0.532867463,0.038217181,0.036941479,0.033230186,0.031722797,0,0,0,0
0.533333333,0.501123105,0.501123105,0.501123105,0.501123105,0.022598308,0.025098377,0.023926311,0.022838573,0,0,0,0
0.266666667,0.2124518,0.2124518,0.2124518,0.2124518,0.074728556,0.067790793,0.069850578,0.060859221,1,0,1,5
0.466666667,0.645436381,0.645436381,0.645436381,0.645436381,0.042256148,0.044264865,0.041738877,0.039256219,0,0,0,0
0.813333333,0.291470417,0.291470417,0.291470417,0.291470417,0.066181316,0.060413919,0.063558215,0.055353689,1,1,1,7
0.52,0.650818772,0.650818772,0.650818772,0.650818772,0.058033493,0.058706901,0.056763617,0.052718523,0,1,1,6
0.453333333,0.733393126,0.733393126,0.733393126,0.733393126,0.031391271,0.033592176,0.032126522,0.030241311,0,0,0,0
0.186666667,0.550816156,0.550816156,0.550816156,0.550816156,0.081681643,0.074210077,0.082589153,0.073537226,0,1,1,6
0.2,0.706278631,0.706278631,0.706278631,0.706278631,0.063322376,0.0569194,0.061871784,0.054076243,0,1,0,2
0.48,0.58200301,0.58200301,0.58200301,0.58200301,0.039698531,0.042712809,0.038197582,0.037078803,0,1,0,2
0.066666667,0.401093753,0.401093753,0.401093753,0.401093753,0.244013954,0.248854522,0.249661976,0.253123443,1,0,0,1
0.12,0.43573324,0.43573324,0.43573324,0.43573324,0.124079145,0.123980723,0.130553302,0.127646561,1,0,0,1
0.026666667,0.450407922,0.450407922,0.450407922,0.450407922,0.526828686,0.530785428,0.527614629,0.531289507,1,1,0,3
0.106666667,0.605094325,0.605094325,0.605094325,0.605094325,0.112520596,0.111953327,0.120093846,0.117151159,0,0,0,0
0.68,0.358346296,0.358346296,0.358346296,0.358346296,0.058796034,0.055991281,0.058075035,0.051952196,1,1,1,7
0.586666667,0.37842724,0.37842724,0.37842724,0.37842724,0.020375485,0.022854375,0.021726477,0.020700189,1,1,0,3
0.506666667,0.596676719,0.596676719,0.596676719,0.596676719,0.02763038,0.03026263,0.028254158,0.027055313,0,1,0,2
0.933333333,0.569566082,0.569566082,0.569566082,0.569566082,0.033702678,0.032884295,0.028690047,0.02767357,0,1,0,2
0.693333333,0.688311216,0.688311216,0.688311216,0.688311216,0.061012442,0.054785999,0.05763218,0.05016863,0,1,1,6
0.013333333,0.332694865,0.332694865,0.332694865,0.332694865,0.672315577,0.676235303,0.661911475,0.664887735,1,0,1,5
0.693333333,0.318827249,0.318827249,0.318827249,0.318827249,0.03778657,0.034480067,0.036551721,0.031900674,0,0,0,0
0.466666667,0.384446279,0.384446279,0.384446279,0.384446279,0.05041395,0.053100073,0.045347252,0.043966262,1,1,0,3
0.786666667,0.454712416,0.454712416,0.454712416,0.454712416,0.078375654,0.07089862,0.070998411,0.062875613,1,1,1,7
0.44,0.778801855,0.778801855,0.778801855,0.778801855,0.056044338,0.058420137,0.052498309,0.050210217,0,1,1,6
0.28,0.478044181,0.478044181,0.478044181,0.478044181,0.079967628,0.074562509,0.071582589,0.063747632,0,0,1,4
0.773333333,0.390643983,0.390643983,0.390643983,0.390643983,0.0209885,0.019071445,0.019963576,0.017243962,1,1,0,3
0.106666667,0.395836466,0.395836466,0.395836466,0.395836466,0.122637904,0.123026587,0.128745676,0.126595109,1,0,0,1
0.76,0.410243623,0.410243623,0.410243623,0.410243623,0.051979093,0.046417107,0.047416373,0.041630751,1,0,0,1
0.373333333,0.456802129,0.456802129,0.456802129,0.456802129,0.057199666,0.057619637,0.050011515,0.04678453,1,1,0,3
0.706666667,0.66150553,0.66150553,0.66150553,0.66150553,0.060045051,0.054236732,0.053656277,0.047836878,0,1,1,6
0.893333333,0.547256516,0.547256516,0.547256516,0.547256516,0.066968572,0.062783477,0.056591258,0.052943194,0,1,1,6
0.36,0.341463596,0.341463596,0.341463596,0.341463596,0.06989296,0.067278029,0.062030759,0.056601922,1,1,0,3
0.64,0.566170151,0.566170151,0.566170151,0.566170151,0.042614882,0.038581495,0.04038595,0.03548074,0,0,0,0
0.586666667,0.472637838,0.472637838,0.472637838,0.472637838,0.03792553,0.038486287,0.038312674,0.035257331,1,1,0,3
0.68,0.494059729,0.494059729,0.494059729,0.494059729,0.064828266,0.058879866,0.062416112,0.054680284,1,1,1,7
0.706666667,0.427081094,0.427081094,0.427081094,0.427081094,0.035282948,0.03236959,0.03461951,0.029995033,1,0,0,1
0.413333333,0.286031919,0.286031919,0.286031919,0.286031919,0.066152934,0.066737712,0.058924601,0.055419507,1,0,0,1
0.72,0.616595221,0.616595221,0.616595221,0.616595221,0.06331781,0.057061438,0.056776103,0.050327535,0,1,1,6
0.866666667,0.635956699,0.635956699,0.635956699,0.635956699,0.046291953,0.044393897,0.041146024,0.038633666,0,0,0,0
0.493333333,0.365344312,0.365344312,0.365344312,0.365344312,0.029908694,0.033905307,0.029239116,0.028749707,1,0,0,1
0.04,0.684644184,0.684644184,0.684644184,0.684644184,0.44245816,0.445602556,0.456164697,0.458440489,0,1,1,6
0.693333333,0.594571799,0.594571799,0.594571799,0.594571799,0.050794032,0.045904728,0.048037594,0.04186,0,1,0,2
0.613333333,0.42193893,0.42193893,0.42193893,0.42193893,0.039462877,0.038839902,0.040208376,0.036036695,1,0,0,1
0.173333333,0.514918482,0.514918482,0.514918482,0.514918482,0.102938411,0.092871561,0.102115317,0.090351074,0,0,1,4
0.586666667,0.336521154,0.336521154,0.336521154,0.336521154,0.02393431,0.026934185,0.024770018,0.023940121,1,1,0,3
0.76,0.483949865,0.483949865,0.483949865,0.483949865,0.03808007,0.034081939,0.035402528,0.030941791,1,1,0,3
0.333333333,0.43530736,0.43530736,0.43530736,0.43530736,0.038308881,0.039056636,0.033127944,0.031167242,1,0,0,1
0.066666667,0.354019891,0.354019891,0.354019891,0.354019891,0.371352935,0.374841879,0.373387513,0.375508519,1,1,1,7
0.533333333,0.497202966,0.497202966,0.497202966,0.497202966,0.042966341,0.043952403,0.042607436,0.039715999,0,0,0,0
0,0.503330903,0.503330903,0.503330903,0.503330903,0.854197544,0.856494033,0.847348972,0.84944489,1,1,1,7
0.64,0.389371196,0.389371196,0.389371196,0.389371196,0.046388226,0.045017568,0.046573485,0.041762331,1,1,0,3
0.346666667,0.429223932,0.429223932,0.429223932,0.429223932,0.094846893,0.090719892,0.083310867,0.076312886,1,1,1,7
0.253333333,0.415862651,0.415862651,0.415862651,0.415862651,0.074260079,0.066849539,0.070731838,0.061445676,1,1,1,7
0.093333333,0.495161192,0.495161192,0.495161192,0.495161192,0.120684911,0.122484881,0.128390454,0.128162323,0,0,0,0
0.626666667,0.549657932,0.549657932,0.549657932,0.549657932,0.002609919,0.003594639,0.004519728,0.003752181,0,0,0,0
0.64,0.586731138,0.586731138,0.586731138,0.586731138,0.052393541,0.047689948,0.050999254,0.044378366,0,1,1,6
0.333333333,0.687787269,0.687787269,0.687787269,0.687787269,0.072450841,0.072251481,0.063177019,0.059093601,0,1,1,6
0.053333333,0.598969889,0.598969889,0.598969889,0.598969889,0.294578431,0.298328259,0.30633248,0.308225047,0,0,0,0
0.733333333,0.377971849,0.377971849,0.377971849,0.377971849,0.057092752,0.052021157,0.055235689,0.048413542,1,1,1,7
1,0.398487667,0.398487667,0.398487667,0.398487667,0.059097664,0.056210535,0.050562194,0.047648817,1,1,1,7
0.573333333,0.44658274,0.44658274,0.44658274,0.44658274,0.049005699,0.049035923,0.048814753,0.044836273,1,1,1,7
0.586666667,0.777082986,0.777082986,0.777082986,0.777082986,0.05547974,0.04963403,0.052400903,0.045581631,0,0,1,4
0.84,0.679693914,0.679693914,0.679693914,0.679693914,0.057052488,0.053954917,0.047169073,0.044905792,0,1,1,6
0.44,0.516536256,0.516536256,0.516536256,0.516536256,0.072208412,0.073424941,0.066794778,0.063093053,0,0,1,4
0.68,0.623968176,0.623968176,0.623968176,0.623968176,0.056702192,0.050649506,0.05085597,0.044976973,0,0,1,4
0.226666667,0.526964221,0.526964221,0.526964221,0.526964221,0.079243595,0.071106084,0.075807877,0.065828555,0,1,1,6
0.306666667,0.532682351,0.532682351,0.532682351,0.532682351,0.078279318,0.07334374,0.06966413,0.061938112,1,1,1,7
0,0.440580519,0.440580519,0.440580519,0.440580519,0.639477517,0.643467632,0.633254866,0.637405537,1,0,0,1
0.266666667,0.463698297,0.463698297,0.463698297,0.463698297,0.046984938,0.044462474,0.042032827,0.03764824,0,0,0,0
0.56,0.525405033,0.525405033,0.525405033,0.525405033,0.047341294,0.046040059,0.047857913,0.043070427,0,0,1,4
0.76,0.58095925,0.58095925,0.58095925,0.58095925,0.052534528,0.046825211,0.04810052,0.04231446,1,1,0,3
0.08,0.415459092,0.415459092,0.415459092,0.415459092,0.204105993,0.207170283,0.211021836,0.211976333,1,0,0,1
0.173333333,0.604644474,0.604644474,0.604644474,0.604644474,0.077415224,0.071427394,0.079708073,0.072346174,0,1,0,2
0.133333333,0.417545323,0.417545323,0.417545323,0.417545323,0.098821142,0.097370111,0.104012895,0.099799414,1,0,0,1
0.533333333,0.404631885,0.404631885,0.404631885,0.404631885,0.067648399,0.068823091,0.063984004,0.059989021,1,1,1,7
0.786666667,0.508981743,0.508981743,0.508981743,0.508981743,0.070256322,0.063333545,0.064133532,0.056371195,1,1,1,7
0.026666667,0.615975129,0.615975129,0.615975129,0.615975129,0.584751769,0.587303177,0.594938196,0.596676493,0,1,1,6
0.893333333,0.991669028,0.991669028,0.991669028,0.991669028,0.058197922,0.051714402,0.057466836,0.050097667,0,1,1,6
0.026666667,0.513726657,0.513726657,0.513726657,0.513726657,0.725081798,0.727742391,0.723723934,0.726278502,1,1,1,7
0.546666667,0.821230589,0.821230589,0.821230589,0.821230589,0.047555767,0.045419469,0.048161033,0.042678177,0,1,0,2
0.186666667,0.633501468,0.633501468,0.633501468,0.633501468,0.079625387,0.072148116,0.079919096,0.070620211,0,1,1,6
0.533333333,0.518533358,0.518533358,0.518533358,0.518533358,0.060176876,0.058930562,0.059119376,0.053790272,0,0,1,4
0.386666667,0.29272173,0.29272173,0.29272173,0.29272173,0.047434484,0.04914774,0.042004179,0.040012558,1,0,0,1
0.08,0.448595236,0.448595236,0.448595236,0.448595236,0.148216595,0.151533755,0.155660202,0.157098161,0,0,0,0
0.413333333,0.301362141,0.301362141,0.301362141,0.301362141,0.075387763,0.07500871,0.067076062,0.062645042,1,0,1,5
0.266666667,0.751305856,0.751305856,0.751305856,0.751305856,0.083208021,0.077072542,0.073464244,0.065628634,0,1,1,6
0.186666667,0.687422137,0.687422137,0.687422137,0.687422137,0.073816792,0.066658628,0.073660287,0.065149852,0,1,1,6
0.36,0.522804867,0.522804867,0.522804867,0.522804867,0.063597069,0.065036449,0.056217498,0.053454443,0,0,0,0
0.16,0.504489704,0.504489704,0.504489704,0.504489704,0.090078501,0.084502172,0.093553499,0.086064587,1,1,1,7
0.56,0.51716338,0.51716338,0.51716338,0.51716338,0.054483006,0.052137087,0.054085295,0.048340689,0,0,1,4
0.2,0.648145619,0.648145619,0.648145619,0.648145619,0.06819972,0.061498375,0.067814714,0.059619059,0,1,0,2
0.266666667,0.606184249,0.606184249,0.606184249,0.606184249,0.066569616,0.061612196,0.059542579,0.052787949,0,1,0,2
0,0.186039681,0.186039681,0.186039681,0.186039681,0.862820973,0.866541833,0.833655792,0.835279445,1,0,1,5
0.813333333,0.558223748,0.558223748,0.558223748,0.558223748,0.061756037,0.056993814,0.05278198,0.047826955,0,1,1,6
0.106666667,0.657756845,0.657756845,0.657756845,0.657756845,0.132758526,0.129356166,0.140304525,0.134254691,0,0,1,4
0.16,0.484356032,0.484356032,0.484356032,0.484356032,0.109233557,0.102369605,0.112537337,0.103636317,1,1,1,7
0.573333333,0.330549642,0.330549642,0.330549642,0.330549642,0.045782983,0.046466336,0.04531648,0.041973091,1,0,0,1
0.533333333,0.596787146,0.596787146,0.596787146,0.596787146,0.045986703,0.045915286,0.046350849,0.042139821,0,1,0,2
0.773333333,0.461068825,0.461068825,0.461068825,0.461068825,0.040613159,0.036515277,0.038161072,0.032995563,1,1,0,3
0.64,0.507525417,0.507525417,0.507525417,0.507525417,0.064056463,0.058438391,0.06213663,0.053858642,0,0,1,4
0.293333333,0.345509195,0.345509195,0.345509195,0.345509195,0.100202008,0.091214582,0.091040601,0.080171904,1,1,1,7
0.76,0.62290538,0.62290538,0.62290538,0.62290538,0.06323316,0.056660199,0.058168669,0.05095787,1,1,1,7
0.213333333,0.616087284,0.616087284,0.616087284,0.616087284,0.092911691,0.083074514,0.090688317,0.079575905,1,1,1,7
0.88,0.304795665,0.304795665,0.304795665,0.304795665,0.050238924,0.046561197,0.04363244,0.039518975,1,0,0,1
0.16,0.519638673,0.519638673,0.519638673,0.519638673,0.078077595,0.072572599,0.080581274,0.073059539,0,0,0,0
0.666666667,0.534193451,0.534193451,0.534193451,0.534193451,0.02765754,0.025834603,0.028212337,0.02420366,0,1,0,2
0.266666667,0.821061069,0.821061069,0.821061069,0.821061069,0.084534158,0.078574683,0.073857916,0.066356656,0,1,1,6
0.08,0.423053488,0.423053488,0.423053488,0.423053488,0.240515815,0.244233577,0.247261581,0.249391698,1,1,0,3
0.733333333,0.316789037,0.316789037,0.316789037,0.316789037,0.037940365,0.035789977,0.038441663,0.033664719,1,1,0,3
0.08,0.530052385,0.530052385,0.530052385,0.530052385,0.220522817,0.224078064,0.230292439,0.231677439,0,1,0,2
0.466666667,0.529467526,0.529467526,0.529467526,0.529467526,0.051019863,0.053880883,0.048103141,0.046372575,0,1,0,2
0.586666667,0.615584658,0.615584658,0.615584658,0.615584658,0.037354495,0.036063026,0.037940558,0.033883708,0,1,0,2
0.426666667,0.585059,0.585059,0.585059,0.585059,0.086028982,0.086512916,0.078321809,0.073909415,0,1,1,6
0.146666667,0.652396057,0.652396057,0.652396057,0.652396057,0.094292973,0.089127851,0.098795255,0.091368548,0,1,1,6
0.24,0.617832868,0.617832868,0.617832868,0.617832868,0.061149398,0.055183654,0.056411531,0.049459812,0,1,0,2
0.493333333,0.511995897,0.511995897,0.511995897,0.511995897,0.049155136,0.051061777,0.04734685,0.044950719,0,0,0,0
0.96,0.627036486,0.627036486,0.627036486,0.627036486,0.036649657,0.035608538,0.033348806,0.031351168,0,1,0,2
0.106666667,0.790877015,0.790877015,0.790877015,0.790877015,0.131186717,0.130989074,0.142090656,0.139909734,0,1,0,2
0.52,0.427022736,0.427022736,0.427022736,0.427022736,0.026211924,0.030182974,0.026096382,0.025868008,1,1,0,3
0.226666667,0.530299327,0.530299327,0.530299327,0.530299327,0.089439582,0.080494336,0.088220369,0.077430269,1,1,1,7
0.946666667,0.388802424,0.388802424,0.388802424,0.388802424,0.04135437,0.039757249,0.034023017,0.032713079,1,0,0,1
0.186666667,0.636600699,0.636600699,0.636600699,0.636600699,0.077985192,0.069647065,0.075744643,0.066185074,0,0,1,4
0.653333333,0.717059506,0.717059506,0.717059506,0.717059506,0.053156976,0.04774568,0.05119824,0.0446963,0,1,1,6
0.106666667,0.48366083,0.48366083,0.48366083,0.48366083,0.259941537,0.260541861,0.267971833,0.265885047,1,1,1,7
0.573333333,0.363664899,0.363664899,0.363664899,0.363664899,0.046183101,0.04647572,0.045716677,0.042059231,1,0,0,1
0.813333333,0.75850111,0.75850111,0.75850111,0.75850111,0.037170612,0.03586987,0.030963477,0.030040217,0,0,0,0
0.6,0.932738282,0.932738282,0.932738282,0.932738282,0.040937093,0.036817083,0.03906831,0.033741741,0,1,0,2
0.853333333,0.482053614,0.482053614,0.482053614,0.482053614,0.046187183,0.042196095,0.040759687,0.036523752,1,1,0,3
0.16,0.696710076,0.696710076,0.696710076,0.696710076,0.076941002,0.069326036,0.076964938,0.06816235,0,0,1,4
0.733333333,0.510272192,0.510272192,0.510272192,0.510272192,0.041780419,0.037910826,0.03732954,0.033294842,0,0,0,0
0.72,0.584272557,0.584272557,0.584272557,0.584272557,0.048395215,0.043403175,0.044481565,0.038977355,0,1,0,2
0.533333333,0.349381516,0.349381516,0.349381516,0.349381516,0.050850762,0.052671503,0.048668657,0.0461278,1,0,1,5
0.32,0.478821809,0.478821809,0.478821809,0.478821809,0.116329754,0.110816674,0.10259796,0.093683274,0,0,1,4
0.8,0.373596454,0.373596454,0.373596454,0.373596454,0.032592048,0.029639724,0.029772851,0.02610237,1,0,0,1
0.573333333,0.808367281,0.808367281,0.808367281,0.808367281,0.059937512,0.056740288,0.059589672,0.053379817,0,1,1,6
0.493333333,0.57329395,0.57329395,0.57329395,0.57329395,0.048522085,0.049786299,0.047760372,0.044735569,0,0,0,0
0.52,0.51169328,0.51169328,0.51169328,0.51169328,0.046127593,0.047374253,0.04517709,0.042328267,0,1,0,2
0.493333333,0.676022326,0.676022326,0.676022326,0.676022326,0.047872706,0.048389427,0.047758479,0.044127539,0,1,0,2
0.226666667,0.527870138,0.527870138,0.527870138,0.527870138,0.086550689,0.077608138,0.084760554,0.074115018,1,1,1,7
0.4,0.377040787,0.377040787,0.377040787,0.377040787,0.063467219,0.063697225,0.056037168,0.052589308,1,1,0,3
0.28,0.427742807,0.427742807,0.427742807,0.427742807,0.057536498,0.053720505,0.05202276,0.046039472,1,0,0,1
