V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
0.44,0.005163102,0.000477134,0.000237685,0.000175862,0.310764211,0.234872245,0.182042678,0.196370185,3.290282186,2.59315185,2.052309926,2.210347013
0.62,0.006268993,0.000579332,0.000288595,0.00021353,0.27621196,0.203978832,0.166960846,0.178169266,3.290282186,2.59315185,2.052309926,2.210347013
0.82,0.005205053,0.000481011,0.000239616,0.000177291,0.253725744,0.186107188,0.14825383,0.158755995,3.290282186,2.59315185,2.052309926,2.210347013
0.89,0.005379766,0.000497157,0.000247659,0.000183242,0.267708696,0.200234494,0.153204787,0.167755833,3.290282186,2.59315185,2.052309926,2.210347013
0.32,0.005230407,0.000483354,0.000240783,0.000178155,0.316856903,0.237723496,0.198149874,0.21372821,3.290282186,2.59315185,2.052309926,2.210347013
0.31,0.005471575,0.000505641,0.000251886,0.000186369,0.268100073,0.20263796,0.168539645,0.185400516,3.290282186,2.59315185,2.052309926,2.210347013
0.63,0.005065034,0.000468071,0.00023317,0.000172522,0.259084059,0.194699373,0.156311588,0.168642191,3.290282186,2.59315185,2.052309926,2.210347013
0.75,0.005133599,0.000474408,0.000236327,0.000174857,0.281909635,0.20784831,0.16952157,0.180504987,3.290282186,2.59315185,2.052309926,2.210347013
0.61,0.005817849,0.000537641,0.000267826,0.000198164,0.243580391,0.181149829,0.14672048,0.157603655,3.290282186,2.59315185,2.052309926,2.210347013
0.71,0.004956372,0.00045803,0.000228168,0.000168821,0.278674476,0.207152709,0.168894747,0.180224864,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.004882651,0.000451217,0.000224774,0.00016631,0.441801986,0.359692398,0.286085417,0.332768544,3.290282186,2.59315185,2.052309926,2.210347013
0.59,0.004996823,0.000461768,0.00023003,0.000170198,0.284475757,0.220375072,0.168703569,0.185428066,3.290282186,2.59315185,2.052309926,2.210347013
0.68,0.005943522,0.000549255,0.000273612,0.000202444,0.223787599,0.162407785,0.132238387,0.140898168,3.290282186,2.59315185,2.052309926,2.210347013
0.33,0.00529098,0.000488952,0.000243572,0.000180218,0.305035163,0.228497773,0.190677681,0.206420549,3.290282186,2.59315185,2.052309926,2.210347013
0.69,0.005323843,0.000491989,0.000245085,0.000181337,0.264409556,0.194636148,0.159123712,0.169544701,3.290282186,2.59315185,2.052309926,2.210347013
0.34,0.004699283,0.000434272,0.000216333,0.000160064,0.313476779,0.234166829,0.194689009,0.209327195,3.290282186,2.59315185,2.052309926,2.210347013
0.25,0.005156506,0.000476525,0.000237381,0.000175638,0.754691622,0.63582222,0.499479033,0.594461238,3.290282186,2.59315185,2.052309926,2.210347013
0.8,0.006152927,0.000568606,0.000283252,0.000209577,0.229122772,0.168891105,0.128776823,0.140911553,3.290282186,2.59315185,2.052309926,2.210347013
0.43,0.005404191,0.000499414,0.000248784,0.000184074,0.285956633,0.215065989,0.166883998,0.179832029,3.290282186,2.59315185,2.052309926,2.210347013
0.34,0.004957856,0.000458167,0.000228236,0.000168871,0.263988731,0.195545785,0.16284333,0.175639562,3.290282186,2.59315185,2.052309926,2.210347013
0.88,0.005605276,0.000517997,0.000258041,0.000190923,0.242836014,0.180964145,0.139538612,0.152493985,3.290282186,2.59315185,2.052309926,2.210347013
0.31,0.005876371,0.000543049,0.00027052,0.000200157,0.256475294,0.191614832,0.160178292,0.174469998,3.290282186,2.59315185,2.052309926,2.210347013
0.75,0.004857958,0.000448935,0.000223638,0.000165469,0.230936186,0.169212541,0.137745302,0.146769207,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.006098859,0.00056361,0.000280763,0.000207735,0.239267664,0.176657331,0.141863881,0.153207747,3.290282186,2.59315185,2.052309926,2.210347013
0.67,0.005664647,0.000523483,0.000260774,0.000192945,0.267704157,0.198940151,0.162261267,0.173320997,3.290282186,2.59315185,2.052309926,2.210347013
0.62,0.005763149,0.000532586,0.000265308,0.000196301,0.279716389,0.211794005,0.169632341,0.18323049,3.290282186,2.59315185,2.052309926,2.210347013
0.45,0.005491633,0.000507494,0.000252809,0.000187052,0.237400895,0.178913308,0.136389745,0.148407905,3.290282186,2.59315185,2.052309926,2.210347013
0.51,0.005244843,0.000484688,0.000241448,0.000178646,0.243402928,0.187102334,0.141963581,0.156282026,3.290282186,2.59315185,2.052309926,2.210347013
0.55,0.00588265,0.000543629,0.00027081,0.000200371,0.258108641,0.197870196,0.154685633,0.168926886,3.290282186,2.59315185,2.052309926,2.210347013
0.22,0.005387165,0.00049784,0.000248,0.000183494,1.095757472,0.933875554,0.729932185,0.874971392,3.290282186,2.59315185,2.052309926,2.210347013
0.4,0.00553193,0.000511218,0.000254664,0.000188425,0.211083998,0.156256795,0.121048284,0.130479117,3.290282186,2.59315185,2.052309926,2.210347013
0.46,0.00539926,0.000498958,0.000248557,0.000183906,0.272831166,0.20859524,0.158194975,0.172760863,3.290282186,2.59315185,2.052309926,2.210347013
0.6,0.005342819,0.000493742,0.000245958,0.000181984,0.258692122,0.197732437,0.154762933,0.168710274,3.290282186,2.59315185,2.052309926,2.210347013
0.41,0.005636979,0.000520926,0.0002595,0.000192003,0.269282348,0.20182921,0.156679221,0.168751003,3.290282186,2.59315185,2.052309926,2.210347013
0.26,0.005263631,0.000486424,0.000242313,0.000179286,0.536644443,0.443515092,0.354271463,0.415871929,3.290282186,2.59315185,2.052309926,2.210347013
0.56,0.005333353,0.000492867,0.000245523,0.000181661,0.26353441,0.203927637,0.156009885,0.17149004,3.290282186,2.59315185,2.052309926,2.210347013
0.62,0.0051903,0.000479648,0.000238937,0.000176789,0.249166711,0.189518131,0.14858801,0.162178769,3.290282186,2.59315185,2.052309926,2.210347013
0.6,0.005934394,0.000548411,0.000273192,0.000202133,0.230499772,0.172669463,0.138567543,0.149440863,3.290282186,2.59315185,2.052309926,2.210347013
0.44,0.005481079,0.000506519,0.000252323,0.000186693,0.267751805,0.20402789,0.154470516,0.168387379,3.290282186,2.59315185,2.052309926,2.210347013
0.43,0.005907105,0.000545889,0.000271935,0.000201204,0.264403354,0.200679152,0.15215008,0.165891251,3.290282186,2.59315185,2.052309926,2.210347013
0.58,0.005969681,0.000551672,0.000274816,0.000203335,0.248883376,0.18893933,0.149672789,0.162657229,3.290282186,2.59315185,2.052309926,2.210347013
0.8,0.005544981,0.000512424,0.000255265,0.000188869,0.283393799,0.211268609,0.164062256,0.177061071,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.005446059,0.000503283,0.000250711,0.0001855,0.248006687,0.183958748,0.140641704,0.154128242,3.290282186,2.59315185,2.052309926,2.210347013
0.33,0.004653269,0.000430019,0.000214215,0.000158497,0.301367977,0.230123617,0.188860609,0.208159547,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.00499944,0.00046201,0.000230151,0.000170288,0.272548416,0.202261986,0.156574122,0.169626227,3.290282186,2.59315185,2.052309926,2.210347013
0.34,0.005392603,0.000498343,0.00024825,0.000183679,0.257005742,0.187769078,0.153978712,0.163759656,3.290282186,2.59315185,2.052309926,2.210347013
0.57,0.005230808,0.000483391,0.000240802,0.000178168,0.272076419,0.210559643,0.161498205,0.177499134,3.290282186,2.59315185,2.052309926,2.210347013
0.57,0.006002473,0.000554702,0.000276326,0.000204452,0.250637013,0.189495196,0.151328525,0.16361405,3.290282186,2.59315185,2.052309926,2.210347013
0.88,0.004747479,0.000438726,0.000218552,0.000161706,0.260535962,0.191900001,0.152359756,0.163650115,3.290282186,2.59315185,2.052309926,2.210347013
0.81,0.00572785,0.000529324,0.000263683,0.000195098,0.251170397,0.186497248,0.142030656,0.155136025,3.290282186,2.59315185,2.052309926,2.210347013
0.74,0.005340884,0.000493563,0.000245869,0.000181918,0.289498105,0.214505585,0.174908348,0.18597676,3.290282186,2.59315185,2.052309926,2.210347013
0.63,0.005493762,0.000507691,0.000252907,0.000187125,0.220131553,0.163255938,0.132007857,0.141715096,3.290282186,2.59315185,2.052309926,2.210347013
0.51,0.005055695,0.000467208,0.00023274,0.000172204,0.205525914,0.156703357,0.118362011,0.13019217,3.290282186,2.59315185,2.052309926,2.210347013
0.54,0.005286629,0.00048855,0.000243372,0.00018007,0.245974296,0.189659116,0.143715468,0.158316628,3.290282186,2.59315185,2.052309926,2.210347013
0.54,0.005832881,0.00053903,0.000268518,0.000198676,0.243652106,0.186723322,0.144831031,0.158647777,3.290282186,2.59315185,2.052309926,2.210347013
0.74,0.005262884,0.000486355,0.000242278,0.000179261,0.274835656,0.20230646,0.164178653,0.17497015,3.290282186,2.59315185,2.052309926,2.210347013
0.32,0.005216135,0.000482035,0.000240126,0.000177669,0.248050073,0.186332715,0.154711848,0.170046501,3.290282186,2.59315185,2.052309926,2.210347013
0.8,0.005449566,0.000503607,0.000250872,0.00018562,0.264105109,0.19553736,0.15375122,0.165225914,3.290282186,2.59315185,2.052309926,2.210347013
0.78,0.005394357,0.000498505,0.000248331,0.000183739,0.299061308,0.222113956,0.175549574,0.18872906,3.290282186,2.59315185,2.052309926,2.210347013
0.71,0.00480326,0.00044388,0.00022112,0.000163605,0.244865738,0.18294955,0.14734709,0.158616961,3.290282186,2.59315185,2.052309926,2.210347013
0.52,0.004817705,0.000445215,0.000221785,0.000164097,0.25016271,0.191825587,0.145257232,0.159420578,3.290282186,2.59315185,2.052309926,2.210347013
0.48,0.005781374,0.00053427,0.000266147,0.000196921,0.259680339,0.200955813,0.151433282,0.167185231,3.290282186,2.59315185,2.052309926,2.210347013
0.88,0.005346488,0.000494081,0.000246127,0.000182109,0.19833443,0.144453313,0.110424463,0.120857382,3.290282186,2.59315185,2.052309926,2.210347013
0.67,0.005587556,0.000516359,0.000257225,0.00019032,0.256616817,0.187890882,0.153677747,0.16351766,3.290282186,2.59315185,2.052309926,2.210347013
0.47,0.005255657,0.000485687,0.000241946,0.000179015,0.292703155,0.223783134,0.170393709,0.185506069,3.290282186,2.59315185,2.052309926,2.210347013
0.5,0.005521196,0.000510226,0.00025417,0.000188059,0.289568721,0.225378089,0.171026812,0.188454946,3.290282186,2.59315185,2.052309926,2.210347013
0.78,0.005640451,0.000521247,0.00025966,0.000192121,0.265866008,0.195653679,0.15460573,0.166053998,3.290282186,2.59315185,2.052309926,2.210347013
0.71,0.005927167,0.000547743,0.000272859,0.000201887,0.266174087,0.195098044,0.158156104,0.168280851,3.290282186,2.59315185,2.052309926,2.210347013
0.59,0.005836355,0.000539351,0.000268678,0.000198794,0.269086405,0.203374548,0.163137427,0.176048842,3.290282186,2.59315185,2.052309926,2.210347013
0.66,0.005605873,0.000518052,0.000258068,0.000190944,0.252195431,0.187537209,0.152430538,0.163315883,3.290282186,2.59315185,2.052309926,2.210347013
0.44,0.005583545,0.000515988,0.00025704,0.000190183,0.229323326,0.173737034,0.131386122,0.143774469,3.290282186,2.59315185,2.052309926,2.210347013
0.42,0.005569237,0.000514666,0.000256382,0.000189696,0.237668606,0.177433204,0.136784759,0.147919769,3.290282186,2.59315185,2.052309926,2.210347013
0.8,0.005590538,0.000516635,0.000257362,0.000190421,0.245460664,0.180588995,0.140272541,0.151764539,3.290282186,2.59315185,2.052309926,2.210347013
0.51,0.005370651,0.000496314,0.00024724,0.000182932,0.268498259,0.2081914,0.157510654,0.17364647,3.290282186,2.59315185,2.052309926,2.210347013
0.78,0.005189835,0.000479605,0.000238916,0.000176773,0.260242039,0.190977814,0.152135834,0.163123017,3.290282186,2.59315185,2.052309926,2.210347013
0.52,0.005045276,0.000466246,0.000232261,0.000171849,0.240695788,0.184950519,0.139851963,0.153864141,3.290282186,2.59315185,2.052309926,2.210347013
0.8,0.005494437,0.000507754,0.000252938,0.000187148,0.252166144,0.185817434,0.144024558,0.155721854,3.290282186,2.59315185,2.052309926,2.210347013
0.27,0.005637325,0.000520958,0.000259516,0.000192015,0.38060587,0.305113812,0.249431344,0.287535565,3.290282186,2.59315185,2.052309926,2.210347013
0.48,0.005332804,0.000492817,0.000245497,0.000181642,0.299846456,0.231271895,0.174774739,0.191645429,3.290282186,2.59315185,2.052309926,2.210347013
0.41,0.004555426,0.000420977,0.00020971,0.000155164,0.241754834,0.176442976,0.145046708,0.15377057,3.290282186,2.59315185,2.052309926,2.210347013
0.83,0.005293004,0.000489139,0.000243665,0.000180287,0.253580607,0.185927586,0.14678723,0.157893254,3.290282186,2.59315185,2.052309926,2.210347013
0.66,0.005094962,0.000470837,0.000234548,0.000173541,0.214405026,0.16107505,0.127540566,0.138383497,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.005373279,0.000496557,0.00024736,0.000183021,0.23986361,0.177805247,0.137048432,0.149813694,3.290282186,2.59315185,2.052309926,2.210347013
0.69,0.005856834,0.000541244,0.000269621,0.000199492,0.281769837,0.206677489,0.166609883,0.177930517,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.00523471,0.000483752,0.000240981,0.000178301,0.548499385,0.452126403,0.361969032,0.422586386,3.290282186,2.59315185,2.052309926,2.210347013
0.67,0.00549754,0.00050804,0.000253081,0.000187254,0.237096534,0.173086559,0.141273722,0.150473157,3.290282186,2.59315185,2.052309926,2.210347013
0.64,0.005759211,0.000532222,0.000265127,0.000196166,0.253917923,0.18937686,0.153104747,0.164570654,3.290282186,2.59315185,2.052309926,2.210347013
0.3,0.005547934,0.000512697,0.000255401,0.00018897,0.300968185,0.23065044,0.191535755,0.213072379,3.290282186,2.59315185,2.052309926,2.210347013
0.74,0.005389175,0.000498026,0.000248092,0.000183563,0.227076581,0.16528799,0.134772707,0.143567449,3.290282186,2.59315185,2.052309926,2.210347013
0.56,0.005247735,0.000484955,0.000241581,0.000178745,0.235974105,0.180867625,0.139185965,0.153016615,3.290282186,2.59315185,2.052309926,2.210347013
0.54,0.005666021,0.00052361,0.000260837,0.000192992,0.26765812,0.20720435,0.15836717,0.174546173,3.290282186,2.59315185,2.052309926,2.210347013
0.53,0.005403305,0.000499332,0.000248743,0.000184044,0.286777587,0.223004305,0.169088813,0.186545494,3.290282186,2.59315185,2.052309926,2.210347013
0.25,0.005362097,0.000495524,0.000246846,0.00018264,0.640481303,0.534990033,0.425244921,0.503340367,3.290282186,2.59315185,2.052309926,2.210347013
0.33,0.005453961,0.000504013,0.000251075,0.000185769,0.283384127,0.213788035,0.178155768,0.194465999,3.290282186,2.59315185,2.052309926,2.210347013
0.59,0.005802829,0.000536253,0.000267135,0.000197652,0.213026002,0.158530837,0.127445818,0.137343879,3.290282186,2.59315185,2.052309926,2.210347013
0.9,0.005758082,0.000532118,0.000265075,0.000196128,0.189854747,0.137880787,0.106394893,0.116382797,3.290282186,2.59315185,2.052309926,2.210347013
0.5,0.005180486,0.000478741,0.000238485,0.000176454,0.237641343,0.182278032,0.13757884,0.15141195,3.290282186,2.59315185,2.052309926,2.210347013
0.63,0.005215438,0.000481971,0.000240094,0.000177645,0.27130779,0.204901254,0.164305545,0.176861736,3.290282186,2.59315185,2.052309926,2.210347013
0.34,0.006157857,0.000569062,0.000283479,0.000209745,0.225058028,0.163290954,0.134086726,0.143129188,3.290282186,2.59315185,2.052309926,2.210347013
0.64,0.004901832,0.00045299,0.000225657,0.000166963,0.249970385,0.189427028,0.150013699,0.162727583,3.290282186,2.59315185,2.052309926,2.210347013
0.81,0.005350857,0.000494485,0.000246328,0.000182257,0.270850203,0.200757218,0.155770635,0.168655133,3.290282186,2.59315185,2.052309926,2.210347013
0.52,0.00493055,0.000455644,0.000226979,0.000167941,0.257137649,0.19820608,0.149895535,0.165119561,3.290282186,2.59315185,2.052309926,2.210347013
0.36,0.005011983,0.000463169,0.000230728,0.000170715,0.306872539,0.227328198,0.189158553,0.201836416,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.005337827,0.000493281,0.000245728,0.000181814,0.264884744,0.198380872,0.153345726,0.167614569,3.290282186,2.59315185,2.052309926,2.210347013
0.53,0.005561049,0.000513909,0.000256005,0.000189417,0.26691659,0.206327884,0.158204918,0.173981346,3.290282186,2.59315185,2.052309926,2.210347013
0.33,0.005364006,0.0004957,0.000246934,0.000182705,0.308709656,0.230056748,0.192035597,0.206569058,3.290282186,2.59315185,2.052309926,2.210347013
0.64,0.005190844,0.000479698,0.000238962,0.000176807,0.219157169,0.162044572,0.131143027,0.141022299,3.290282186,2.59315185,2.052309926,2.210347013
0.69,0.005288583,0.00048873,0.000243462,0.000180136,0.27703794,0.20541752,0.167615971,0.178900468,3.290282186,2.59315185,2.052309926,2.210347013
0.45,0.005335353,0.000493052,0.000245615,0.000181729,0.266490019,0.202288475,0.154255614,0.167927916,3.290282186,2.59315185,2.052309926,2.210347013
0.72,0.005166468,0.000477445,0.00023784,0.000175977,0.247277569,0.180252149,0.145624969,0.155226287,3.290282186,2.59315185,2.052309926,2.210347013
0.52,0.005701172,0.000526858,0.000262455,0.00019419,0.279214534,0.216836385,0.165013643,0.181793356,3.290282186,2.59315185,2.052309926,2.210347013
0.61,0.004672162,0.000431765,0.000215084,0.00015914,0.254314857,0.195864888,0.150925587,0.165408329,3.290282186,2.59315185,2.052309926,2.210347013
0.67,0.005414034,0.000500323,0.000249237,0.000184409,0.257299543,0.1901068,0.155173422,0.165571871,3.290282186,2.59315185,2.052309926,2.210347013
0.55,0.005442252,0.000502931,0.000250536,0.00018537,0.263709885,0.204282382,0.15514354,0.171027857,3.290282186,2.59315185,2.052309926,2.210347013
0.64,0.005748065,0.000531192,0.000264614,0.000195787,0.253147707,0.18827999,0.15285979,0.164013024,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.005606001,0.000518064,0.000258074,0.000190948,0.284355112,0.220024557,0.18190799,0.204624625,3.290282186,2.59315185,2.052309926,2.210347013
0.54,0.0057508,0.000531445,0.00026474,0.00019588,0.229013945,0.176135196,0.13393283,0.147607515,3.290282186,2.59315185,2.052309926,2.210347013
0.39,0.005554708,0.000513323,0.000255713,0.000189201,0.216049948,0.156665556,0.126884175,0.135055961,3.290282186,2.59315185,2.052309926,2.210347013
0.31,0.005728887,0.00052942,0.000263731,0.000195134,0.314972081,0.240568471,0.200616548,0.221302035,3.290282186,2.59315185,2.052309926,2.210347013
0.43,0.004981823,0.000460382,0.00022934,0.000169688,0.282080969,0.20959912,0.166342256,0.177621878,3.290282186,2.59315185,2.052309926,2.210347013
0.43,0.005610575,0.000518486,0.000258285,0.000191104,0.277595664,0.209458511,0.160524413,0.174041474,3.290282186,2.59315185,2.052309926,2.210347013
0.88,0.005744452,0.000530858,0.000264448,0.000195664,0.206612509,0.151506032,0.116738146,0.127705323,3.290282186,2.59315185,2.052309926,2.210347013
0.43,0.005153776,0.000476272,0.000237256,0.000175544,0.271641222,0.203019221,0.158848969,0.170756579,3.290282186,2.59315185,2.052309926,2.210347013
0.73,0.004989722,0.000461112,0.000229703,0.000169957,0.260167199,0.191389486,0.155708589,0.166071381,3.290282186,2.59315185,2.052309926,2.210347013
0.31,0.004988579,0.000461006,0.000229651,0.000169918,0.383122191,0.294991346,0.24329577,0.267496966,3.290282186,2.59315185,2.052309926,2.210347013
0.26,0.005531668,0.000511194,0.000254652,0.000188416,0.48841842,0.402381516,0.323548655,0.38016964,3.290282186,2.59315185,2.052309926,2.210347013
0.68,0.005930616,0.000548062,0.000273018,0.000202005,0.24394535,0.177472231,0.144435952,0.153942356,3.290282186,2.59315185,2.052309926,2.210347013
0.75,0.005310339,0.000490741,0.000244463,0.000180877,0.276445422,0.20366961,0.163016059,0.174158452,3.290282186,2.59315185,2.052309926,2.210347013
0.42,0.005104806,0.000471747,0.000235001,0.000173877,0.296166355,0.222418806,0.173452975,0.186874944,3.290282186,2.59315185,2.052309926,2.210347013
0.8,0.005015344,0.00046348,0.000230883,0.000170829,0.237315881,0.173235595,0.138187551,0.147994622,3.290282186,2.59315185,2.052309926,2.210347013
0.69,0.005081011,0.000469548,0.000233906,0.000173066,0.225145602,0.166063749,0.135172488,0.144689026,3.290282186,2.59315185,2.052309926,2.210347013
0.56,0.005197092,0.000480275,0.00023925,0.00017702,0.280472063,0.216715909,0.167672306,0.18376694,3.290282186,2.59315185,2.052309926,2.210347013
0.64,0.005272697,0.000487262,0.00024273,0.000179595,0.250484295,0.187493385,0.151157242,0.162513705,3.290282186,2.59315185,2.052309926,2.210347013
0.64,0.005909027,0.000546067,0.000272024,0.000201269,0.211518096,0.153455238,0.125575331,0.133989065,3.290282186,2.59315185,2.052309926,2.210347013
0.68,0.005344327,0.000493882,0.000246028,0.000182035,0.247926797,0.183154785,0.14928404,0.159272346,3.290282186,2.59315185,2.052309926,2.210347013
0.58,0.005556113,0.000513453,0.000255777,0.000189249,0.217602871,0.165164118,0.128772718,0.140893076,3.290282186,2.59315185,2.052309926,2.210347013
0.81,0.005396445,0.000498698,0.000248427,0.00018381,0.219269917,0.158540152,0.126296661,0.13542507,3.290282186,2.59315185,2.052309926,2.210347013
0.21,0.005525634,0.000510637,0.000254374,0.00018821,1.13071405,0.964238836,0.755895194,0.906459861,3.290282186,2.59315185,2.052309926,2.210347013
0.93,0.005474636,0.000505924,0.000252027,0.000186473,0.23335889,0.172989827,0.13499098,0.147384335,3.290282186,2.59315185,2.052309926,2.210347013
0.58,0.004943453,0.000456836,0.000227573,0.000168381,0.256248611,0.197777663,0.150963202,0.166213304,3.290282186,2.59315185,2.052309926,2.210347013
0.27,0.005218558,0.000482259,0.000240238,0.000177751,0.4106304,0.334703006,0.267942086,0.313100761,3.290282186,2.59315185,2.052309926,2.210347013
0.44,0.005648387,0.000521981,0.000260025,0.000192392,0.244379992,0.186036922,0.140625378,0.153945041,3.290282186,2.59315185,2.052309926,2.210347013
0.75,0.004913511,0.000454069,0.000226195,0.000167361,0.267800464,0.198645165,0.161766327,0.172727981,3.290282186,2.59315185,2.052309926,2.210347013
0.8,0.005212092,0.000481661,0.00023994,0.000177531,0.255656944,0.18757594,0.149531016,0.160197077,3.290282186,2.59315185,2.052309926,2.210347013
0.7,0.005050972,0.000466772,0.000232523,0.000172043,0.261303541,0.193418448,0.157701578,0.168501691,3.290282186,2.59315185,2.052309926,2.210347013
0.51,0.005656958,0.000522773,0.00026042,0.000192684,0.301379085,0.23487009,0.178480093,0.196607814,3.290282186,2.59315185,2.052309926,2.210347013
0.24,0.004984557,0.000460634,0.000229466,0.000169781,0.718732198,0.605470969,0.471766787,0.562629867,3.290282186,2.59315185,2.052309926,2.210347013
0.86,0.005882557,0.000543621,0.000270805,0.000200368,0.19187449,0.139032942,0.105978608,0.116226444,3.290282186,2.59315185,2.052309926,2.210347013
0.53,0.005049142,0.000466603,0.000232439,0.000171981,0.295523416,0.229552537,0.173562803,0.19119486,3.290282186,2.59315185,2.052309926,2.210347013
0.27,0.005347048,0.000494133,0.000246153,0.000182128,0.458373118,0.375569002,0.301498147,0.35247864,3.290282186,2.59315185,2.052309926,2.210347013
0.93,0.004583511,0.000423573,0.000211003,0.000156121,0.224218327,0.163642332,0.128654995,0.138841798,3.290282186,2.59315185,2.052309926,2.210347013
0.39,0.005638885,0.000521102,0.000259588,0.000192068,0.249233024,0.185174946,0.144827099,0.155412859,3.290282186,2.59315185,2.052309926,2.210347013
0.89,0.005474168,0.00050588,0.000252005,0.000186457,0.260582526,0.192998814,0.148642959,0.161560623,3.290282186,2.59315185,2.052309926,2.210347013
0.76,0.004778815,0.000441621,0.000219994,0.000162773,0.25645064,0.18890852,0.153768749,0.164000457,3.290282186,2.59315185,2.052309926,2.210347013
0.68,0.005289498,0.000488815,0.000243504,0.000180167,0.19707217,0.14285587,0.116616922,0.124503417,3.290282186,2.59315185,2.052309926,2.210347013
0.75,0.005042716,0.000466009,0.000232143,0.000171762,0.258913466,0.190460624,0.155536461,0.165677467,3.290282186,2.59315185,2.052309926,2.210347013
0.89,0.005236053,0.000483876,0.000241043,0.000178347,0.255740063,0.18929612,0.145627144,0.158436676,3.290282186,2.59315185,2.052309926,2.210347013
0.59,0.005564869,0.000514262,0.00025618,0.000189547,0.217595224,0.1640896,0.129150551,0.140898121,3.290282186,2.59315185,2.052309926,2.210347013
0.92,0.00516695,0.00047749,0.000237862,0.000175993,0.247113068,0.184490013,0.14184242,0.155204387,3.290282186,2.59315185,2.052309926,2.210347013
0.63,0.004768096,0.000440631,0.000219501,0.000162408,0.244009064,0.186654672,0.1449264,0.158985862,3.290282186,2.59315185,2.052309926,2.210347013
0.4,0.005823538,0.000538167,0.000268088,0.000198358,0.291150279,0.218768188,0.169738071,0.182749016,3.290282186,2.59315185,2.052309926,2.210347013
0.88,0.005509505,0.000509146,0.000253632,0.000187661,0.223950501,0.165183727,0.12632747,0.137636157,3.290282186,2.59315185,2.052309926,2.210347013
0.92,0.005358625,0.000495203,0.000246686,0.000182522,0.212820129,0.155209661,0.119034327,0.12926973,3.290282186,2.59315185,2.052309926,2.210347013
0.74,0.004471682,0.000413238,0.000205855,0.000152311,0.2268204,0.168115779,0.136182041,0.145889004,3.290282186,2.59315185,2.052309926,2.210347013
0.89,0.005249876,0.000485153,0.00024168,0.000178818,0.229746318,0.168876413,0.129664153,0.141507564,3.290282186,2.59315185,2.052309926,2.210347013
0.4,0.005589831,0.000516569,0.00025733,0.000190397,0.28326583,0.211956722,0.165276591,0.17747514,3.290282186,2.59315185,2.052309926,2.210347013
0.56,0.005097078,0.000471033,0.000234646,0.000173613,0.257454118,0.198488539,0.152200478,0.167421264,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.00544655,0.000503328,0.000250734,0.000185517,0.22365778,0.164720874,0.129190604,0.140792509,3.290282186,2.59315185,2.052309926,2.210347013
0.6,0.006040099,0.000558179,0.000278058,0.000205734,0.236638826,0.175762452,0.142561058,0.153183097,3.290282186,2.59315185,2.052309926,2.210347013
0.61,0.005549625,0.000512854,0.000255479,0.000189028,0.25905172,0.195629147,0.156164325,0.16914802,3.290282186,2.59315185,2.052309926,2.210347013
0.5,0.005538956,0.000511868,0.000254988,0.000188664,0.278689551,0.215998047,0.162628282,0.179465195,3.290282186,2.59315185,2.052309926,2.210347013
0.34,0.005411588,0.000500097,0.000249124,0.000184326,0.279508045,0.205839261,0.170751732,0.182304649,3.290282186,2.59315185,2.052309926,2.210347013
0.3,0.00572813,0.00052935,0.000263696,0.000195108,0.314999691,0.241202309,0.200693535,0.222136154,3.290282186,2.59315185,2.052309926,2.210347013
0.38,0.005885078,0.000543854,0.000270921,0.000200454,0.255006822,0.187376932,0.149835606,0.159884087,3.290282186,2.59315185,2.052309926,2.210347013
0.71,0.00570421,0.000527139,0.000262595,0.000194293,0.261256464,0.191126714,0.153924686,0.16399875,3.290282186,2.59315185,2.052309926,2.210347013
0.62,0.005466317,0.000505155,0.000251644,0.00018619,0.230655658,0.173268464,0.138459072,0.149621911,3.290282186,2.59315185,2.052309926,2.210347013
0.47,0.005127941,0.000473885,0.000236066,0.000174665,0.3183565,0.243454066,0.186022092,0.202192989,3.290282186,2.59315185,2.052309926,2.210347013
0.49,0.00589686,0.000544942,0.000271464,0.000200855,0.285462682,0.221805256,0.166645402,0.183651464,3.290282186,2.59315185,2.052309926,2.210347013
0.62,0.004662199,0.000430845,0.000214626,0.000158801,0.250773999,0.192623678,0.148743926,0.163255828,3.290282186,2.59315185,2.052309926,2.210347013
0.44,0.00513594,0.000474624,0.000236435,0.000174937,0.298021813,0.225313154,0.174471064,0.188308765,3.290282186,2.59315185,2.052309926,2.210347013
0.31,0.005638062,0.000521026,0.00025955,0.00019204,0.345678107,0.26369741,0.219867326,0.240756609,3.290282186,2.59315185,2.052309926,2.210347013
0.93,0.005593521,0.00051691,0.000257499,0.000190523,0.207837376,0.152583642,0.118532386,0.12934155,3.290282186,2.59315185,2.052309926,2.210347013
0.59,0.006139471,0.000567363,0.000282632,0.000209119,0.253654,0.189208947,0.153355404,0.164917008,3.290282186,2.59315185,2.052309926,2.210347013
