V_PCA1,V_PCA2,V_PCA3,V_PCA4,V_PCA5,V_PCA6
-0.764601261,-0.213395682,0.223439405,0.001442054,0.0026105,-0.000425705
0.078609796,-0.069397923,-0.032239797,0.00048888,0.002303763,0.000988966
0.437124692,0.118362819,0.254473833,0.00264425,-0.001822244,0.000774002
-0.02125862,-0.440147275,-0.116989345,-0.003184768,0.003366302,0.000313099
-0.118928317,-0.239706857,-0.22104282,-0.001070612,-0.000646053,-0.000733715
-0.01899302,-0.049162351,-0.144922128,-0.00193932,0.005243027,0.000305368
0.329650727,-0.08136601,0.144098578,-0.001866744,-0.00022174,-0.000873364
0.30076251,0.138644784,0.082876547,-0.000715806,0.001471477,-0.001187155
0.337623025,0.330919866,0.131633915,-0.002050688,0.002324872,-0.00121875
-0.17243649,0.090326728,-0.288834696,0.004998105,0.000302567,-0.000873163
0.093857896,0.440732349,-0.071317212,0.003381524,0.001567078,0.000373039
0.013344156,-0.203111836,-0.063188434,-0.003198016,0.003463614,0.000647998
0.264405737,-0.281351488,0.131705813,0.000660375,-0.004503863,0.00049235
0.14722674,0.386983133,0.009796612,0.001126969,-0.002385001,0.000234154
0.323279668,-0.53910228,0.130455024,0.002299869,-0.002228437,-7.03E-05
0.281578718,-0.283544278,0.087524412,0.002766831,-0.001914564,-0.000114886
-0.236186634,-0.267672595,-0.201500892,-0.000756161,-0.007105798,-0.000194969
-0.15560168,0.289823413,-0.191897828,-0.004972016,-0.003046882,-0.000226594
0.239694156,-0.093821057,0.107209414,-0.001642412,-0.003350987,-0.000123579
0.301044966,0.5577598,0.124372397,-0.00428637,0.001302491,-0.001054152
0.413333054,-0.078168485,0.188648991,-0.000471036,0.001704338,-0.000783387
0.246306114,0.022142946,0.060513487,0.000782244,-0.001109447,-0.000515755
0.109801678,-0.054321715,-0.028291788,0.002909693,-0.000530159,0.000876552
-0.05756045,-0.001654818,-0.158163774,-0.004164932,0.00445093,-8.00E-05
-0.439856278,-0.009810707,-0.121953831,0.007570284,0.000279052,-5.55E-05
-0.115988207,-0.067907302,-0.151114059,-0.007366473,0.000194235,-0.000193275
0.085711416,0.519531056,0.008487976,0.000135644,-0.002231867,0.001501519
0.163154395,0.390941332,-0.054322517,0.005292213,0.002272991,0.000254756
-0.57882728,-0.323637777,0.064893368,0.003340853,0.001518874,-7.22E-05
0.130648347,0.149285077,0.019916436,0.001158728,-0.003491573,0.000755802
0.323094318,-0.157315307,0.127105952,0.001052387,-0.001099861,-0.000186613
-0.019872332,0.011886635,-0.097198338,-0.004494691,0.003850197,0.000484899
0.086696752,0.489557471,-0.037880013,0.001880259,-0.001060675,0.000667435
-0.189825298,-0.159226988,-0.169012092,-0.005468383,-0.006030543,-8.44E-05
0.383190384,-0.237512173,0.220098517,-0.003028368,-0.00033219,-0.000560288
0.333595142,0.081855548,0.168615129,-0.002877725,0.000576471,-0.000493993
-0.115650595,0.082297842,-0.10070037,-0.01092825,-0.000485311,0.000196365
0.012685376,0.159888098,-0.066835406,-0.003323774,0.003876506,0.001020076
-0.351082607,-0.396109103,-0.211676959,0.006606463,0.002579419,-0.00099674
0.220536671,0.191766084,0.080159957,-0.00039442,-0.003306677,-8.26E-05
-0.325229181,0.01945769,-0.225347441,0.009040098,0.002941602,-0.000860138
0.292812129,-0.480822077,0.107220727,0.001941628,-0.001992471,-0.000220813
0.149754601,-0.210622879,-0.000198834,0.003771793,-0.001127907,0.000801934
-0.306473319,-0.176559931,-0.193482724,0.004746733,-0.002293891,-0.000410439
-0.229750717,-0.26434223,-0.23153047,0.002718419,-0.004229093,-0.000297249
-0.278744418,0.168504199,-0.191087845,0.003157589,-0.004934999,0.000299024
0.330114176,0.088698626,0.151627581,-0.002993515,0.000558305,-0.000935583
-0.060522134,0.224394136,-0.14353833,-0.004518395,0.0048285,0.000426398
-0.258730909,0.118087754,-0.241232124,0.003484845,-0.003314132,-0.0003361
-0.200732997,0.028999079,-0.189565638,-0.004191676,-0.005842055,-0.000273017
-0.002554175,-0.227907314,-0.109264952,-0.002188656,0.00457483,0.000299654
-0.291411651,-0.291211063,-0.152968636,0.002214431,-0.006430181,0.000376574
0.025423137,-0.592642537,-0.119267356,-0.000455452,0.004423251,-0.000114465
0.077768882,-0.083406265,-0.097312376,0.003020317,0.004669455,0.000483622
0.433761476,0.210787971,0.241415373,0.002671961,-0.001416733,0.000922736
0.018769698,0.40438543,-0.106728585,0.000159919,0.004429269,0.000823308
0.211198887,-0.12107574,0.055473247,0.001984379,-0.002682182,0.000197692
0.372227261,-0.298280869,0.209570815,-0.003134511,-0.000834611,-0.000617825
-0.212170783,-0.218037994,-0.23025332,0.001957584,-0.004436535,-0.000295518
-0.249872676,0.228521017,-0.203768456,0.001609757,-0.005143075,-0.000172122
0.186527828,0.527313148,0.031097483,-0.000750601,-0.001900756,-0.00043249
0.198592477,-0.173923324,0.069282846,0.001017749,-0.003956379,0.00024839
-0.815332847,-0.408062517,0.258094244,-0.005422736,0.004702019,-0.00116112
0.338376704,-0.129368202,0.152300332,0.000713425,-0.002096432,-8.23E-05
-0.090020475,0.468084322,-0.1591557,-0.007347029,0.003478026,-3.13E-05
0.227189291,-0.097699583,0.01403657,0.004636913,-0.000138876,-6.39E-05
0.084487872,-0.04630371,-0.126073521,0.004081509,0.006278012,0.000176557
0.293462906,-0.29006265,0.093665275,0.001467672,-0.000733633,-0.000471234
0.371969185,0.125358643,0.186470628,-0.002510539,0.001010454,-0.000617354
0.259814831,-0.263144835,0.094879839,0.000376604,-0.002233521,-0.000109908
-0.484936475,-0.271590896,-0.05422222,0.005205671,0.000950808,-0.000149506
-0.094890673,-0.028640737,-0.154743168,-0.006319475,0.001855281,-0.000157978
-0.031772062,-0.051398654,-0.062970075,-0.006288722,0.002462102,0.000743928
0.156278616,0.287339719,0.015136263,0.001809461,-0.002530294,0.000459668
-0.10072197,0.286921585,-0.197620371,-0.004728153,0.002016684,-0.000485799
-0.442725962,0.485045316,-0.094672317,0.012988944,0.002390688,-0.000561354
0.324533837,-0.141829674,0.16967584,-0.003300937,-0.001205931,-0.000756048
0.2314835,0.040383255,0.080566976,0.001256826,-0.003256946,0.000165481
-1.004633948,0.248028406,0.534406111,0.005248825,-0.001367681,0.000356045
0.287557857,0.02636909,0.050906481,0.004795768,0.000327873,-9.67E-05
0.162914321,0.170088002,0.000941203,0.002714948,-0.001732281,0.00013775
0.140044477,0.079058869,0.026219185,0.001469977,-0.00359749,0.00063974
0.232540184,-0.142610357,0.048626118,0.002945817,-0.001844006,0.000297569
0.131499158,-0.153968736,-0.017502425,0.003798484,0.000292793,0.000819823
0.407161253,-0.546871811,0.21792413,-0.001164847,-0.000585107,-0.000635032
0.317757652,-0.425613319,0.143036929,0.000820671,-0.002327411,-0.000183176
0.34026696,-0.178807854,0.147507441,-0.000343273,-0.000547044,-0.000279813
0.448708682,0.127754361,0.239896529,0.004973512,-0.00272291,0.000720752
0.375746252,0.063161307,0.156766797,-0.000309364,0.001976964,-0.000779064
0.204192664,0.103612147,0.031620096,0.002163922,-0.001629205,0.000139024
0.189306192,-0.097999357,-0.046062325,0.00679408,0.002749936,0.000310814
0.38994927,-0.225189131,0.168253519,0.000543349,0.001568833,-0.000836436
0.377590608,0.282834559,0.186680169,-0.000109526,0.001032901,-6.18E-05
0.206735631,-0.152548861,0.059755749,0.001440818,-0.00323187,8.32E-05
-0.014774174,-0.315823524,-0.07579888,-0.003916049,0.002986484,0.000686105
0.034479405,-0.674638592,-0.113096355,0.000762256,0.004666373,0.000208651
-0.094848923,0.07951144,-0.127795809,-0.007960155,0.002139781,0.000306679
0.11908836,-0.174425038,-0.024227431,0.003333545,0.000136722,0.000767905
-0.214995725,-0.205022369,-0.182270945,-0.003865235,-0.007122694,-0.000152329
0.364165957,-0.7056247,0.222373046,-0.001733378,-0.003376625,4.20E-05
-0.1939684,0.076065508,-0.239782683,0.001704703,-0.003384138,-0.000621031
-1.231141754,0.039722526,0.796049482,-0.005102187,-0.002230042,0.000990512
0.090600572,0.356628387,-0.07111072,0.003190013,0.002239183,0.000643918
-0.141953353,0.008927607,-0.135619597,-0.010246091,0.000782492,0.000138388
0.388301785,0.040399082,0.139417576,0.000441824,0.002544013,-0.001391767
0.255204797,-0.24436712,0.014403508,0.005253093,0.000451111,-0.000232435
0.46125022,0.037478615,0.219346462,0.005584269,-0.000419971,0.000567761
0.179131231,-0.017097498,0.03648022,0.002595016,-0.002463728,0.000530319
0.184293592,-0.002472515,0.030499231,0.002135694,-0.002408769,0.000222615
-0.219467505,0.178185628,-0.245539798,0.001847067,-0.003080773,-0.000604508
0.185389692,-0.026002933,0.071604558,0.001706279,-0.003926481,0.001028793
-0.192890977,0.037363538,-0.221175855,-0.000942215,-0.004386643,-0.00038969
0.138381464,-0.063743704,-0.0657728,0.005765696,0.002021285,0.000380323
-0.141347348,-0.067365102,-0.183755546,-0.004634453,-0.002369139,-0.000274175
0.276469063,-0.526750335,0.148018585,0.00090005,-0.005141087,0.000534602
-0.898402186,0.139391078,0.39166859,0.005002886,0.000277838,-7.69E-05
-0.030576933,-0.548449951,-0.110086093,-0.003815502,0.002458325,0.000144083
0.390146194,0.318328707,0.150280343,0.001436066,0.002438312,-0.000748748
0.038999018,0.15038575,-0.101404329,0.00100348,0.004666585,0.000620021
-0.187371191,0.487886613,-0.206760799,-0.006624887,-0.002808258,-0.000754999
-0.115539907,0.249037598,-0.09288072,-0.011273049,0.001402448,0.000551358
0.360697226,-0.045662821,0.105568296,0.001723266,0.002069608,-0.001180711
-0.277336642,-0.303558605,-0.259113176,0.007109178,0.001619021,-0.000772222
0.229959912,0.397104048,0.055930523,0.000209255,-0.001424532,-0.000264707
0.367621916,-0.548758717,0.094375877,0.005398074,0.001354955,-0.000682788
-0.318147905,-0.015165148,-0.214332937,0.007320993,0.000425435,-0.000504828
0.411346191,-0.079523166,0.212981676,-0.000739156,0.000889051,-0.000467242
-0.38750534,-0.163000111,-0.109732768,0.004387452,-0.003924716,0.000326155
-0.096367231,0.238660353,-0.205563129,-0.004420125,0.003331786,-0.000562533
0.321748597,0.013487257,0.115204171,-0.001096562,0.001090841,-0.001035032
0.33610233,0.114056055,0.123239216,-0.000977757,0.000616791,-0.001072676
0.262907056,-0.299829821,0.110941631,0.000905177,-0.003335882,-3.72E-05
0.108283357,0.341014768,0.036227583,-0.001459898,-0.005123701,0.000479744
0.121630232,-0.335704188,-0.013390158,0.003119996,-0.000322385,0.000820822
-0.128188852,-0.074634713,-0.179298345,-0.006050007,-5.56E-05,-0.000361737
0.373177268,-0.221156427,0.212020838,-0.003225272,-0.001437619,-0.000527604
0.310085288,-0.262395751,0.160792098,-0.002158432,-0.0021377,-0.000188538
0.256558179,-0.400034409,0.070705356,0.003697346,-0.001883806,0.000194151
-1.496537215,-0.103049074,1.111229987,-0.020535936,-0.00255464,0.00141286
-1.479569339,-0.161919539,1.086481961,-0.023472482,-0.001421084,0.001099081
0.33932528,0.105538832,0.162316078,-0.001839622,0.001017959,-0.000676899
-0.411723189,0.207174558,-0.148047737,0.010042987,0.002656457,-0.000622729
0.240206143,0.032956771,0.068911133,0.002050711,-0.002403387,9.60E-05
0.210387962,0.408779707,0.06003306,-0.002190142,-0.001452852,-0.000622163
-0.216300656,-0.303448492,-0.228997508,0.003683963,-0.003331127,-0.000262612
0.242644382,0.141756598,0.049117879,0.002651522,-0.001453226,-7.07E-05
-0.040238184,0.080378079,-0.089371299,-0.005673942,0.003358447,0.000612927
-0.057081216,0.034229988,-0.069759886,-0.006259452,0.002467524,0.00086848
0.316890533,0.097069618,0.169166371,-0.004815422,-0.000806409,-0.000814171
-0.174016207,-0.3053038,-0.218319113,-0.001058956,-0.004081589,-0.000579873
-0.231475411,0.167492172,-0.186822093,-0.001934147,-0.007304791,-0.000283933
0.241145304,0.65919255,0.053979169,-0.001709362,0.000588402,-0.000813323
0.280673017,-0.225220109,0.135165219,-0.000943304,-0.003185254,-0.000178367
0.222514811,0.013657356,0.047237342,0.003304522,-0.00186607,0.000374256
-0.065163105,-0.391343001,-0.123258096,-0.005607796,0.001621329,2.90E-05
-0.223966291,-0.199096711,-0.279573147,0.005145635,-0.001106003,-0.000873213
-0.156906262,0.107569807,-0.19889792,-0.005538136,-0.001794358,-0.00030745
0.372351643,0.489570633,0.203308276,0.001388618,-0.001128741,0.000771226
0.019380667,-0.417278744,-0.124900138,-0.000237622,0.005071949,0.000106674
-0.071494826,0.079980092,-0.114377767,-0.00669857,0.003313814,0.000479341
0.278712077,0.018924826,0.105721015,-0.001652245,-0.000574491,-0.000759483
0.108416844,-0.175008291,-0.075917408,0.004611874,0.002504388,0.000462196
-0.037967409,0.146302336,-0.089163835,-0.005774892,0.003705901,0.000563957
0.022332297,0.158006151,-0.101267175,-0.000520723,0.004773428,0.000599542
0.257257467,-0.077566552,0.063398923,0.000888962,-0.000232952,-0.00055906
-1.007281629,-0.680630499,0.471966198,-0.019920526,0.005135522,-0.000845326
0.058048833,-0.271805137,-0.037096533,0.000122285,0.001851134,0.001138612
-0.065065074,-0.118114127,-0.088497725,-0.007871388,0.002357505,0.000259401
-0.190507643,0.616729036,-0.152891792,-0.008290559,-0.006049726,-0.000425339
-0.28124564,-0.10788847,-0.201059218,0.00585233,-0.001401153,-0.000192616
0.01353501,-0.275791894,-0.088751745,-0.000855376,0.003751418,0.000601171
0.217367044,-0.023536781,0.095810142,-0.00032054,-0.004347771,0.000212086
0.401517468,0.517995317,0.188686809,0.004807161,-0.001980088,0.000355698
0.395840756,0.175419767,0.157916285,0.000943444,0.002586223,-0.000846802
-0.918576679,-0.223171215,0.400578375,-0.003230815,0.002161522,-0.000176746
0.341812641,-0.051765602,0.173418567,-0.002788912,-0.000859643,-0.000577849
0.100416471,-0.140912915,0.023391888,0.000919768,-0.002848183,0.001419717
0.009758902,-0.141249883,-0.099247247,-0.002473409,0.004444531,0.000461582
-0.123275483,0.074729198,-0.134851683,-0.009235545,0.000260462,-0.00010014
-0.494504945,-0.026587623,-0.051989011,0.007590807,0.000670917,-0.000135389
0.355690038,0.046543296,0.225640172,-0.005529612,-0.001428095,-0.000582215
-0.016728908,0.410300377,-0.082261719,-0.004032941,0.003923101,0.001031739
0.082574133,0.02477824,-0.054729047,0.002786028,0.00029908,0.000628744
-0.21167923,-0.235507031,-0.166175275,-0.006028188,-0.007438504,0.000124236
0.090649323,-0.34719462,-0.039278827,0.002038293,0.001861761,0.00076677
0.249651603,0.118429096,0.06078596,1.74E-05,-0.000409137,-0.000644326
0.378516125,-0.173849084,0.207361549,-0.002634487,4.98E-05,-0.000483473
0.359079494,-0.163263591,0.102049409,0.001804359,0.001942388,-0.001060504
0.347466072,0.284081227,0.13845139,0.000179023,0.001891846,-0.000604241
0.266820859,-0.024558118,0.053524048,0.002831056,-0.000504096,-0.000412539
0.35909184,0.075999144,0.157137538,-0.002000673,0.000880842,-0.00107928
-0.107685361,-0.028106872,-0.138142879,-0.007481247,-0.001153264,-0.00022578
0.353727664,-0.052699362,0.13610081,-0.000441605,0.000972045,-0.000819718
-0.166824848,-0.540425401,-0.217049131,0.000913135,-0.004371946,-0.000374883
0.296328399,-0.592106979,0.184662889,5.13E-05,-0.00607853,0.000707355
-0.081401241,-0.266455748,-0.118080315,-0.00718943,0.001278207,0.000167208
0.383248085,-0.0595978,0.163012766,-7.65E-05,0.000388371,-0.000615049
-0.056126498,-0.109613902,-0.143345853,-0.004645619,0.003379918,5.53E-05
-0.448053413,0.13588924,-0.104400189,0.009178267,0.001281712,-0.000275315
-0.214949509,-0.143742141,-0.179416327,-0.003001878,-0.007576009,-4.94E-05
0.359936064,0.135011643,0.158851559,-0.00110873,0.001564463,-0.000755775
-0.212261413,-0.109587129,-0.224958007,0.001744405,-0.004560341,-0.00041569
0.413570958,0.166074392,0.178146542,0.001917782,0.001766369,-0.000271513
-0.044547379,-0.328587034,-0.103312385,-0.005440483,0.001553821,0.000164038
-0.298460836,0.138775799,-0.232490238,0.008671525,0.001513416,-0.000822757
-0.001857871,-0.15952166,-0.063242672,-0.003826963,0.003088712,0.001023608
0.254678759,-0.229492156,0.081296473,0.001877711,-0.002274681,-5.24E-06
0.154954901,-0.515697525,-0.021498872,0.004961072,0.00129719,0.000526881
0.180122995,0.485455579,-0.006292072,0.002864558,-0.000825145,0.000137977
0.342631952,0.070768113,0.178216466,-0.003711913,0.000234653,-0.000505958
0.406632465,0.208336115,0.23281681,-0.000541263,-0.000271555,0.000178244
0.284711659,0.094759317,0.079734489,-0.000241787,0.00057977,-0.000771139
0.182143322,0.122636425,0.03924924,0.002485162,-0.002669142,0.000497003
0.417282953,-0.359774557,0.19191229,0.000179227,0.001149068,-0.00094084
-0.32650908,0.144693208,-0.217703735,0.007554855,0.00053047,-0.000456408
0.213953443,0.225584426,0.06845293,0.001547713,-0.003169221,0.000412061
-0.123183872,-0.083849422,-0.142550101,-0.008142734,-0.000204512,-0.000126694
0.16396184,0.295482793,0.027412161,0.000637625,-0.002968393,0.000215165
-0.145012279,-0.024578849,-0.286183577,0.005314577,0.000625269,-0.001078886
0.000160977,-0.153454275,-0.087405343,-0.002313111,0.003485119,0.000686336
0.061815328,-0.211474839,-0.082754348,0.001691382,0.003635216,0.000589163
0.197310477,-0.595836813,0.072611706,0.002823984,-0.003756123,0.000948626
0.093769049,0.227821345,-0.0377082,0.002393011,-0.000122707,0.000678565
-0.250887814,-0.091558723,-0.239564434,0.002939273,-0.003962882,-0.000323868
-0.350548528,-0.149980701,-0.178802052,0.006255325,-0.000179643,-0.00022753
0.103160697,-0.202198537,-0.092226781,0.004386632,0.004560976,0.000353322
0.055954639,0.158374951,-0.079338986,0.001549131,0.003134073,0.000687426
-0.1047649,0.481160392,-0.183092931,-0.006795183,0.002960442,-0.000393363
0.288550065,-0.548292735,0.153177696,0.000449905,-0.004597607,0.000198079
-0.43136259,0.441236212,-0.06781203,0.010383673,-0.001308606,0.000471391
-0.224949371,0.124924656,-0.262815585,0.002739879,-0.002655713,-0.000655864
0.086096295,0.259355862,-0.06991533,0.002733994,0.002413899,0.000669282
-0.241336821,0.190450626,-0.238456981,0.00126492,-0.004483289,-0.000462143
-0.194859952,0.598105941,-0.169943554,-0.010351611,-0.003906137,-0.000568872
0.391580243,-0.221683279,0.144476545,0.001372474,0.001394808,-0.001060716
-0.120652623,0.15428489,-0.090777517,-0.011834123,0.000897532,0.000640042
0.108610931,0.033799042,-0.066200331,0.004207114,0.002552151,0.000687179
0.131336979,-0.112499329,-0.037137146,0.004040242,0.001526823,0.000573605
-0.132412819,0.059326609,-0.145587431,-0.008570965,-0.001005777,-0.000288667
-0.183278643,0.223589927,-0.268398261,0.001003808,-0.001612299,-0.000703222
-1.032651715,-0.131134486,0.509086941,-0.007737406,0.002473039,-0.000716169
0.227842771,0.442416356,0.104534173,-0.00473428,-0.001540064,-0.000454537
0.360565379,0.101466268,0.200099234,-0.002875109,0.000422613,-0.000392987
0.165174456,0.057333889,0.058117312,0.000979784,-0.004284726,0.000868071
-0.252152611,0.089623121,-0.272972887,0.008524146,0.002682565,-0.000804685
0.236621855,-0.006167976,0.09353829,-0.000890625,-0.002940661,0.000264715
0.307122167,-0.19525874,0.080489624,0.002890386,-6.53E-06,-0.000722941
0.299095715,0.368536819,0.117857026,-0.003301388,0.001454993,-0.001259419
0.298492701,-0.082850479,0.053368759,0.003992991,0.000587704,-0.000456914
-0.221438646,0.044758422,-0.249384148,0.004944175,-0.001509235,-0.000561631
-0.013303642,0.537463411,-0.058809102,-0.003884358,0.00230128,0.001173031
0.296863433,-0.474813664,0.102255223,0.002565787,-0.001778154,-0.000174495
-0.104397129,-0.254274825,-0.109530848,-0.008755388,0.000559827,0.000140138
0.307575194,0.187481431,0.098200567,-0.000101279,0.000704656,-0.000752676
0.328750388,-0.437391884,0.06270881,0.006950946,0.000624639,8.74E-05
0.379385513,-0.141905305,0.098594415,0.00252876,0.003102977,-0.00144546
-0.245787847,0.081093848,-0.194251369,-0.000506183,-0.006907464,5.08E-05
0.079750716,-0.303480457,-0.023072414,0.00106606,0.000930748,0.001003343
0.053343606,-0.023944666,-0.084659044,0.001616872,0.003414755,0.000707885
0.14877792,-0.10432283,0.006145098,0.003211012,-0.001057736,0.000681896
0.306785121,-0.164840062,0.104213227,0.001502074,-0.000764112,-0.000202007
0.268650517,-0.032595633,0.050773545,0.002719156,-0.000320563,-0.000667407
-0.050620526,-0.200699435,-0.089341918,-0.005654435,0.002957343,0.000618356
0.014240765,0.35291157,-0.146964926,0.000297568,0.006462219,0.000225328
0.120642915,-0.320463949,-0.055035935,0.004071694,0.002887624,0.0004845
0.0227905,0.03533785,-0.085877729,-0.001758712,0.004749211,0.00061874
0.098928836,-0.870288556,-0.031303331,0.001101585,0.003045619,0.000750167
-0.046040507,-0.12196037,-0.178845427,-0.001834393,0.00518543,5.03E-05
0.041312602,-0.051792529,-0.004899309,-0.002591718,0.000736689,0.001194516
-0.504338483,0.008541683,-0.037582744,0.008323256,0.002083252,-0.000561878
-0.061160648,0.267598683,-0.14063922,-0.005504041,0.004578096,0.000196085
0.187828183,0.181757143,-0.030783585,0.005199528,0.00083383,2.87E-08
0.083387666,-0.097387587,-0.105257719,0.003378104,0.00557431,0.000554036
0.133801991,-0.055795229,-0.015799278,0.003675578,-0.000448325,0.000820701
0.158138585,0.186878339,0.007930283,0.002233458,-0.001999088,0.000385431
0.250119742,-0.295463688,0.105889288,0.00036233,-0.003602292,-5.89E-05
0.101212737,0.222616939,-0.069425523,0.003521699,0.002704786,0.000427952
-0.333801771,0.515803849,-0.21239328,0.009473194,0.001050941,-0.000368048
-0.152877831,-0.381155197,-0.227507165,0.00104388,-0.002899878,-0.000359661
0.220858004,0.365639692,0.066246395,-0.002706268,-0.000894816,-0.000400891
0.224416304,-0.076186396,0.018654777,0.004485437,-0.000336609,6.71E-05
-0.167965903,0.02009894,-0.232475397,0.001746284,-0.002823984,-0.00058288
-0.266393065,-0.565564394,-0.242127569,0.005859676,0.000948532,-0.000773608
0.166263911,-0.040925118,0.030179326,0.002575908,-0.003218058,0.00063942
0.24867089,0.026241807,0.057642999,0.001156122,-0.001102822,-0.000482781
0.067264247,0.155360921,-0.072307138,0.00183443,0.002779171,0.000731974
-0.443858806,0.247771263,-0.082677192,0.009906401,0.000740035,-0.000114328
-0.123994861,-0.340637958,-0.044591348,-0.012733983,-0.001562294,0.000709141
0.192533736,-0.039987231,0.018025756,0.003488945,-0.001602764,0.000364092
0.105604056,-0.138229952,-0.005031703,0.002234256,-0.001357005,0.001129614
0.194506896,-0.061855739,0.101777361,-0.00221262,-0.005006004,0.000165748
-0.092927197,0.284157919,-0.186019084,-0.005023986,0.001501621,-0.000570721
0.427954369,0.00691453,0.217375553,0.003586822,-0.000559857,0.000273276
-1.259301098,0.04164568,0.810813478,-0.008037882,-0.001521688,0.000561081
0.416054912,0.078976869,0.236264179,-0.000228428,-1.56E-05,3.63E-05
-0.258746472,-0.16889497,-0.233089961,0.004104204,-0.003171983,-0.000196357
0.105037397,0.092741915,0.028562268,0.000538917,-0.003682685,0.001147624
-0.412422033,-0.358108735,-0.108602946,0.006180278,0.004059558,-0.001217594
-1.392798074,-0.1221207,0.97597279,-0.018678409,-0.001114264,0.000893779
-0.178398953,-0.003048891,-0.241878193,0.000137855,-0.002866325,-0.000539253
0.071265179,0.030389649,-0.039806568,0.001678058,0.000308588,0.000851567
-0.047368571,-0.439268441,-0.083112455,-0.005888404,0.002251979,0.000550799
0.329562227,-0.003716404,0.126083817,-0.000742165,0.000386026,-0.000786401
0.237434899,-0.368103877,0.07516983,0.00319724,-0.003040757,0.000511672
0.014990012,0.059673855,-0.096449328,-0.000984483,0.004176983,0.000824179
-0.152427921,-0.210931209,-0.219932616,-0.002035437,-0.002332345,-0.000636231
0.297150491,-0.39425865,0.149410492,-0.000997517,-0.002639371,0.000115994
-0.131841202,-0.355935774,-0.18802179,-0.003615143,-0.002117859,-0.000437586
-0.00535028,0.367130708,-0.033607024,-0.002660745,-0.000729202,0.001455751
0.36849537,0.107940731,0.211956115,-0.002315057,-9.58E-06,-1.00E-05
0.43403745,0.497400559,0.189248914,0.004587934,0.000442402,0.000283072
-0.046762465,0.209849489,-0.096569211,-0.005570855,0.003707942,0.000702022
0.193499688,-0.277551622,-0.016405882,0.005766345,0.001155692,0.000584311
0.164753748,0.607284296,0.063116546,-0.002104492,-0.004368364,0.000286399
0.469088762,0.049149102,0.187952941,0.004101032,0.002847576,-0.00034365
-0.122330283,0.174553807,-0.174978072,-0.007253751,0.001359965,-0.000273606
0.30013582,-0.711443683,0.152197773,0.001929003,-0.004550659,0.000369866
-0.190809261,-0.127989955,-0.23178772,0.001643707,-0.003663528,-0.000462696
0.019719017,-0.203426596,-0.093307674,-0.000616864,0.004448899,0.000748705
-0.128627629,0.048044916,-0.172877078,-0.006127101,-0.001270177,-0.000297622
-0.29669837,0.216110686,-0.187368809,0.000614041,-0.007265528,0.000108983
0.221553014,0.158837898,0.05542456,0.001985928,-0.00242978,0.000137586
0.031061735,0.009492661,-0.076002432,-0.001352398,0.004148218,0.000573757
-0.128838088,-0.078288189,-0.222318253,-0.002357788,-0.000601425,-0.000710477
0.177629181,0.126913292,0.0453161,0.000820463,-0.003320577,6.91E-05
-0.655703359,0.055006685,0.138814441,0.007784392,0.000689005,5.00E-05
0.170265654,0.200916464,0.058388245,4.29E-05,-0.004138115,0.00041549
-0.214599095,0.090214986,-0.168690307,-0.004392372,-0.007408216,-7.11E-05
-0.207262167,-0.486135713,-0.227569713,0.00085252,-0.005116705,-0.000225907
0.428753633,0.424014217,0.214396864,0.005533941,-0.002632605,0.000596262
0.373175436,0.37741411,0.196889493,0.00146658,-0.000860052,0.000551702
0.391159955,0.253304718,0.298617602,0.00074786,-0.006756757,0.001575152
0.340358447,0.387127378,0.152608002,-0.003353305,0.000956319,-0.000778051
0.09254789,0.00734271,-0.02482136,0.001982542,0.000209591,0.001169304
0.435380765,0.365458663,0.224888478,0.00191096,0.000388873,0.000352754
0.342765455,-0.393721352,0.199494489,-0.001481119,-0.00297441,0.000187136
-0.405584739,0.20757352,-0.112318111,0.007999393,-0.001660423,0.000199756
0.085030094,0.403721279,-0.061644538,0.002541464,0.001533659,0.000612491
0.098549935,-0.000936033,-0.011165909,0.00196826,-0.000796472,0.001176244
0.177011158,0.428652615,0.038720702,-0.001653675,-0.002226733,-0.000339979
-0.097882367,0.010129448,-0.127177396,-0.00826428,0.000842664,0.000111361
0.370927864,0.283632021,0.173535985,-0.001296432,0.001570058,-0.000442155
0.399013192,-0.490538692,0.143824243,0.003169082,0.00093505,-0.000523606
-0.998683998,0.122444729,0.520724456,0.003607947,-0.001266704,0.000627496
-0.47981668,0.363098719,-0.074270404,0.01097896,0.000782753,-0.000263114
0.036825165,-0.441838339,-0.105014362,-0.000151508,0.005073359,0.00035608
-0.371319906,0.582249153,-0.182495229,0.013292123,0.004506449,-0.001052529
0.324491518,-0.080299987,0.10714502,0.001540294,5.18E-05,-0.000234754
0.454038885,0.120596614,0.167209491,0.003640363,0.003428876,-0.000788138
0.39756616,-0.207762682,0.202888835,-0.001433947,0.00060433,-0.000741748
0.199760096,-0.21200181,0.044108277,0.003216073,-0.002601002,0.000530873
0.246006869,0.144293749,0.088571368,-0.001036287,-0.001829209,-0.000306421
-0.092624225,0.132864788,-0.193637069,-0.00435191,0.002332101,-0.000553634
0.189465763,-0.186205833,0.036846222,0.00314378,-0.002618634,0.000456527
0.342354077,-0.295640949,0.204717515,-0.002412283,-0.003256086,1.33E-05
-0.884720556,0.099614154,0.372072732,0.003513398,0.001281183,-0.000608367
0.074137507,-0.211282256,-0.033228249,0.001097581,0.001132357,0.001051444
0.418926403,0.000227132,0.163277101,0.003930555,0.002094127,-0.000327044
